account,date,fraud,merchant
A302,2015-01-14,False,M94
A302,2015-01-14,False,M67
A303,2015-01-14,False,M63
A303,2015-01-14,False,M71
A304,2015-01-14,False,M50
A305,2015-01-14,False,M70
A306,2015-01-14,False,M38
A306,2015-01-14,False,M87
A306,2015-01-14,False,M67
A306,2015-01-14,False,M53
A308,2015-01-14,False,M42
A308,2015-01-14,False,M92
A308,2015-01-14,False,M64
A308,2015-01-14,False,M70
A309,2015-01-14,False,M13
A309,2015-01-14,False,M44
A310,2015-01-14,False,M6
A310,2015-01-14,False,M53
A310,2015-01-14,False,M85
A311,2015-01-14,False,M54
A311,2015-01-14,False,M42
A312,2015-01-14,False,M36
A312,2015-01-14,False,M1
A312,2015-01-14,False,M65
A312,2015-01-14,False,M66
A313,2015-01-14,False,M86
A313,2015-01-14,False,M64
A313,2015-01-14,False,M96
A313,2015-01-14,False,M52
A314,2015-01-14,False,M50
A314,2015-01-14,False,M65
A314,2015-01-14,False,M46
A314,2015-01-14,False,M93
A315,2015-01-14,False,M82
A315,2015-01-14,False,M55
A315,2015-01-14,False,M85
A316,2015-01-14,False,M5
A316,2015-01-14,False,M91
A316,2015-01-14,False,M19
A316,2015-01-14,False,M78
A316,2015-01-14,False,M65
A317,2015-01-14,False,M15
A317,2015-01-14,False,M65
A317,2015-01-14,False,M34
A317,2015-01-14,False,M35
A317,2015-01-14,False,M76
A317,2015-01-14,False,M24
A317,2015-01-14,False,M52
A317,2015-01-14,False,M43
A318,2015-01-14,False,M25
A318,2015-01-14,False,M52
A318,2015-01-14,False,M14
A318,2015-01-14,False,M87
A319,2015-01-14,False,M46
A320,2015-01-14,False,M81
A320,2015-01-14,False,M45
A320,2015-01-14,False,M27
A320,2015-01-14,False,M31
A321,2015-01-14,False,M50
A321,2015-01-14,False,M87
A322,2015-01-14,False,M29
A322,2015-01-14,False,M96
A322,2015-01-14,False,M57
A323,2015-01-14,False,M44
A324,2015-01-14,False,M97
A324,2015-01-14,False,M65
A325,2015-01-14,False,M88
A326,2015-01-14,False,M15
A326,2015-01-14,False,M26
A326,2015-01-14,False,M95
A326,2015-01-14,False,M96
A326,2015-01-14,False,M32
A326,2015-01-14,False,M66
A326,2015-01-14,False,M36
A327,2015-01-14,False,M92
A327,2015-01-14,False,M4
A327,2015-01-14,False,M4
A328,2015-01-14,False,M58
A328,2015-01-14,False,M49
A329,2015-01-14,False,M88
A329,2015-01-14,False,M98
A329,2015-01-14,False,M44
A329,2015-01-14,False,M45
A330,2015-01-14,False,M7
A330,2015-01-14,False,M65
A330,2015-01-14,False,M59
A330,2015-01-14,False,M62
A331,2015-01-14,False,M22
A331,2015-01-14,False,M18
A331,2015-01-14,False,M32
A332,2015-01-14,False,M72
A333,2015-01-14,False,M99
A333,2015-01-14,False,M60
A333,2015-01-14,False,M99
A333,2015-01-14,False,M73
A334,2015-01-14,False,M2
A334,2015-01-14,False,M55
A335,2015-01-14,False,M84
A335,2015-01-14,False,M7
A335,2015-01-14,False,M93
A335,2015-01-14,False,M55
A336,2015-01-14,False,M29
A337,2015-01-14,False,M18
A337,2015-01-14,False,M91
A337,2015-01-14,False,M21
A337,2015-01-14,False,M89
A337,2015-01-14,False,M0
A338,2015-01-14,False,M29
A338,2015-01-14,False,M82
A338,2015-01-14,False,M56
A339,2015-01-14,False,M72
A339,2015-01-14,False,M78
A339,2015-01-14,False,M41
A339,2015-01-14,False,M86
A339,2015-01-14,False,M23
A340,2015-01-14,False,M16
A340,2015-01-14,False,M48
A340,2015-01-14,False,M56
A340,2015-01-14,False,M27
A340,2015-01-14,False,M36
A341,2015-01-14,False,M91
A341,2015-01-14,False,M31
A341,2015-01-14,False,M75
A341,2015-01-14,False,M29
A342,2015-01-14,False,M6
A342,2015-01-14,False,M42
A342,2015-01-14,False,M99
A343,2015-01-14,False,M38
A344,2015-01-14,False,M3
A344,2015-01-14,False,M2
A344,2015-01-14,False,M5
A345,2015-01-14,False,M45
A345,2015-01-14,False,M75
A345,2015-01-14,False,M97
A345,2015-01-14,False,M37
A346,2015-01-14,False,M9
A347,2015-01-14,False,M85
A347,2015-01-14,False,M59
A348,2015-01-14,False,M83
A348,2015-01-14,False,M77
A348,2015-01-14,False,M42
A349,2015-01-14,False,M15
A349,2015-01-14,False,M76
A349,2015-01-14,False,M66
A350,2015-01-14,False,M12
A350,2015-01-14,False,M10
A350,2015-01-14,True,M8
A350,2015-01-14,False,M76
A351,2015-01-14,False,M18
A351,2015-01-14,False,M95
A351,2015-01-14,False,M74
A351,2015-01-14,False,M11
A352,2015-01-14,False,M30
A352,2015-01-14,False,M33
A352,2015-01-14,False,M17
A353,2015-01-14,False,M99
A353,2015-01-14,False,M60
A353,2015-01-14,False,M52
A353,2015-01-14,False,M13
A353,2015-01-14,False,M46
A353,2015-01-14,False,M54
A354,2015-01-14,False,M46
A354,2015-01-14,False,M53
A354,2015-01-14,False,M20
A354,2015-01-14,False,M37
A355,2015-01-14,False,M39
A355,2015-01-14,False,M56
A355,2015-01-14,False,M12
A355,2015-01-14,True,M86
A355,2015-01-14,False,M47
A356,2015-01-14,False,M13
A356,2015-01-14,False,M95
A356,2015-01-14,False,M92
A357,2015-01-14,False,M19
A357,2015-01-14,False,M70
A357,2015-01-14,False,M26
A357,2015-01-14,False,M2
A358,2015-01-14,False,M50
A358,2015-01-14,False,M13
A359,2015-01-14,False,M5
A359,2015-01-14,False,M85
A359,2015-01-14,False,M97
A360,2015-01-14,False,M95
A360,2015-01-14,False,M58
A360,2015-01-14,False,M78
A362,2015-01-14,False,M36
A362,2015-01-14,False,M78
A363,2015-01-14,False,M24
A363,2015-01-14,False,M14
A363,2015-01-14,False,M71
A363,2015-01-14,False,M73
A364,2015-01-14,False,M53
A364,2015-01-14,False,M92
A365,2015-01-14,False,M70
A365,2015-01-14,False,M81
A366,2015-01-14,False,M48
A366,2015-01-14,False,M46
A366,2015-01-14,False,M73
A366,2015-01-14,False,M62
A366,2015-01-14,False,M73
A367,2015-01-14,False,M11
A367,2015-01-14,False,M51
A369,2015-01-14,False,M99
A369,2015-01-14,False,M15
A369,2015-01-14,False,M41
A369,2015-01-14,False,M62
A370,2015-01-14,False,M49
A370,2015-01-14,False,M55
A372,2015-01-14,False,M90
A373,2015-01-14,False,M89
A373,2015-01-14,False,M15
A373,2015-01-14,False,M3
A374,2015-01-14,False,M31
A375,2015-01-14,False,M64
A375,2015-01-14,False,M9
A376,2015-01-14,False,M89
A377,2015-01-14,False,M98
A378,2015-01-14,False,M97
A378,2015-01-14,False,M18
A378,2015-01-14,False,M13
A378,2015-01-14,False,M88
A379,2015-01-14,False,M36
A380,2015-01-14,False,M27
A380,2015-01-14,False,M17
A381,2015-01-14,False,M26
A381,2015-01-14,False,M91
A381,2015-01-14,False,M89
A381,2015-01-14,False,M10
A381,2015-01-14,False,M93
A381,2015-01-14,False,M79
A382,2015-01-14,False,M25
A382,2015-01-14,False,M21
A383,2015-01-14,False,M41
A383,2015-01-14,False,M66
A383,2015-01-14,False,M98
A383,2015-01-14,False,M43
A383,2015-01-14,False,M16
A383,2015-01-14,False,M44
A384,2015-01-14,False,M82
A384,2015-01-14,False,M24
A385,2015-01-14,False,M62
A385,2015-01-14,False,M25
A385,2015-01-14,False,M69
A386,2015-01-14,False,M32
A386,2015-01-14,False,M6
A386,2015-01-14,False,M74
A386,2015-01-14,False,M9
A387,2015-01-14,False,M66
A388,2015-01-14,False,M35
A388,2015-01-14,False,M94
A388,2015-01-14,False,M60
A388,2015-01-14,False,M67
A389,2015-01-14,False,M97
A389,2015-01-14,False,M43
A389,2015-01-14,False,M98
A390,2015-01-14,False,M28
A390,2015-01-14,False,M0
A390,2015-01-14,False,M21
A391,2015-01-14,False,M5
A391,2015-01-14,False,M48
A391,2015-01-14,False,M98
A392,2015-01-14,False,M49
A392,2015-01-14,False,M16
A392,2015-01-14,False,M55
A393,2015-01-14,False,M20
A393,2015-01-14,False,M65
A393,2015-01-14,False,M45
A393,2015-01-14,False,M97
A394,2015-01-14,False,M92
A394,2015-01-14,False,M27
A394,2015-01-14,False,M42
A395,2015-01-14,False,M84
A395,2015-01-14,False,M95
A396,2015-01-14,False,M73
A396,2015-01-14,False,M93
A396,2015-01-14,False,M75
A397,2015-01-14,False,M62
A397,2015-01-14,False,M69
A398,2015-01-14,False,M74
A399,2015-01-14,False,M87
A399,2015-01-14,False,M30
A399,2015-01-14,False,M23
A400,2015-01-14,False,M94
A401,2015-01-14,False,M86
A401,2015-01-14,False,M77
A402,2015-01-14,False,M20
A402,2015-01-14,False,M30
A403,2015-01-14,False,M82
A403,2015-01-14,False,M94
A403,2015-01-14,False,M1
A403,2015-01-14,False,M41
A404,2015-01-14,False,M84
A404,2015-01-14,False,M65
A404,2015-01-14,False,M66
A404,2015-01-14,False,M53
A405,2015-01-14,False,M86
A405,2015-01-14,False,M57
A405,2015-01-14,False,M1
A405,2015-01-14,False,M29
A406,2015-01-14,False,M85
A406,2015-01-14,False,M67
A406,2015-01-14,False,M54
A407,2015-01-14,False,M36
A407,2015-01-14,False,M37
A407,2015-01-14,False,M3
A408,2015-01-14,False,M88
A408,2015-01-14,False,M69
A408,2015-01-14,False,M44
A408,2015-01-14,False,M72
A409,2015-01-14,False,M56
A409,2015-01-14,False,M62
A409,2015-01-14,False,M79
A409,2015-01-14,False,M77
A409,2015-01-14,False,M8
A410,2015-01-14,False,M92
A410,2015-01-14,False,M18
A411,2015-01-14,False,M13
A411,2015-01-14,False,M42
A411,2015-01-14,False,M76
A412,2015-01-14,False,M67
A413,2015-01-14,False,M50
A413,2015-01-14,False,M71
A413,2015-01-14,False,M52
A414,2015-01-14,False,M74
A414,2015-01-14,False,M70
A414,2015-01-14,False,M57
A414,2015-01-14,False,M47
A414,2015-01-14,False,M10
A415,2015-01-14,False,M33
A416,2015-01-14,False,M89
A416,2015-01-14,False,M98
A416,2015-01-14,False,M26
A416,2015-01-14,False,M35
A417,2015-01-14,False,M88
A417,2015-01-14,False,M57
A417,2015-01-14,False,M88
A417,2015-01-14,False,M21
A417,2015-01-14,False,M61
A417,2015-01-14,False,M91
A418,2015-01-14,False,M97
A418,2015-01-14,False,M53
A419,2015-01-14,False,M45
A420,2015-01-14,False,M51
A420,2015-01-14,False,M53
A421,2015-01-14,False,M18
A421,2015-01-14,False,M44
A422,2015-01-14,False,M15
A423,2015-01-14,False,M33
A423,2015-01-14,False,M74
A423,2015-01-14,False,M47
A423,2015-01-14,False,M77
A423,2015-01-14,False,M2
A424,2015-01-14,False,M85
A424,2015-01-14,False,M36
A424,2015-01-14,False,M69
A424,2015-01-14,False,M9
A424,2015-01-14,False,M8
A424,2015-01-14,False,M65
A424,2015-01-14,False,M45
A425,2015-01-14,False,M65
A425,2015-01-14,False,M21
A425,2015-01-14,False,M70
A425,2015-01-14,False,M14
A425,2015-01-14,False,M22
A426,2015-01-14,False,M90
A426,2015-01-14,False,M17
A426,2015-01-14,False,M26
A427,2015-01-14,False,M78
A427,2015-01-14,False,M56
A427,2015-01-14,False,M75
A427,2015-01-14,False,M52
A427,2015-01-14,False,M72
A427,2015-01-14,False,M9
A427,2015-01-14,False,M92
A428,2015-01-14,False,M62
A428,2015-01-14,False,M89
A428,2015-01-14,False,M31
A428,2015-01-14,True,M94
A428,2015-01-14,False,M31
A430,2015-01-14,False,M50
A430,2015-01-14,False,M18
A430,2015-01-14,False,M39
A430,2015-01-14,False,M35
A430,2015-01-14,False,M16
A431,2015-01-14,False,M88
A432,2015-01-14,False,M39
A432,2015-01-14,False,M79
A432,2015-01-14,False,M65
A433,2015-01-14,False,M75
A433,2015-01-14,False,M48
A433,2015-01-14,False,M80
A434,2015-01-14,False,M74
A434,2015-01-14,False,M8
A434,2015-01-14,False,M84
A435,2015-01-14,False,M8
A435,2015-01-14,False,M25
A435,2015-01-14,False,M49
A435,2015-01-14,False,M94
A435,2015-01-14,False,M92
A435,2015-01-14,False,M79
A435,2015-01-14,False,M29
A435,2015-01-14,False,M98
A436,2015-01-14,False,M38
A436,2015-01-14,False,M40
A436,2015-01-14,False,M57
A437,2015-01-14,False,M15
A437,2015-01-14,False,M54
A437,2015-01-14,False,M56
A437,2015-01-14,False,M31
A437,2015-01-14,False,M53
A437,2015-01-14,False,M45
A438,2015-01-14,False,M5
A438,2015-01-14,False,M47
A438,2015-01-14,False,M4
A438,2015-01-14,False,M3
A439,2015-01-14,False,M81
A440,2015-01-14,False,M64
A440,2015-01-14,False,M23
A440,2015-01-14,False,M77
A441,2015-01-14,False,M4
A441,2015-01-14,False,M77
A441,2015-01-14,False,M59
A441,2015-01-14,False,M78
A441,2015-01-14,False,M92
A441,2015-01-14,False,M39
A442,2015-01-14,False,M67
A443,2015-01-14,False,M99
A444,2015-01-14,False,M58
A444,2015-01-14,False,M35
A444,2015-01-14,False,M61
A444,2015-01-14,False,M58
A445,2015-01-14,False,M50
A447,2015-01-14,False,M97
A447,2015-01-14,False,M46
A447,2015-01-14,False,M53
A447,2015-01-14,False,M1
A448,2015-01-14,False,M74
A448,2015-01-14,False,M39
A448,2015-01-14,False,M2
A448,2015-01-14,False,M14
A448,2015-01-14,False,M24
A448,2015-01-14,False,M42
A449,2015-01-14,False,M76
A449,2015-01-14,False,M49
A449,2015-01-14,False,M19
A450,2015-01-14,False,M69
A450,2015-01-14,False,M3
A451,2015-01-14,False,M68
A451,2015-01-14,False,M16
A451,2015-01-14,False,M69
A451,2015-01-14,False,M38
A451,2015-01-14,False,M52
A451,2015-01-14,False,M19
A454,2015-01-14,False,M83
A454,2015-01-14,False,M14
A454,2015-01-14,False,M88
A455,2015-01-14,False,M96
A455,2015-01-14,False,M54
A455,2015-01-14,False,M53
A456,2015-01-14,False,M35
A456,2015-01-14,False,M92
A457,2015-01-14,False,M76
A457,2015-01-14,False,M26
A457,2015-01-14,False,M19
A457,2015-01-14,False,M90
A457,2015-01-14,False,M39
A458,2015-01-14,False,M66
A458,2015-01-14,False,M76
A458,2015-01-14,False,M98
A458,2015-01-14,False,M1
A459,2015-01-14,False,M98
A460,2015-01-14,False,M30
A461,2015-01-14,False,M30
A462,2015-01-14,False,M58
A462,2015-01-14,False,M49
A463,2015-01-14,False,M46
A463,2015-01-14,False,M80
A463,2015-01-14,False,M28
A463,2015-01-14,False,M82
A463,2015-01-14,False,M61
A463,2015-01-14,False,M27
A463,2015-01-14,False,M50
A464,2015-01-14,False,M98
A464,2015-01-14,False,M69
A464,2015-01-14,False,M2
A464,2015-01-14,False,M17
A464,2015-01-14,False,M95
A465,2015-01-14,False,M15
A465,2015-01-14,False,M50
A466,2015-01-14,False,M13
A466,2015-01-14,False,M3
A466,2015-01-14,False,M42
A466,2015-01-14,False,M54
A467,2015-01-14,False,M26
A468,2015-01-14,False,M15
A469,2015-01-14,False,M58
A469,2015-01-14,False,M41
A470,2015-01-14,False,M31
A470,2015-01-14,False,M84
A470,2015-01-14,False,M17
A471,2015-01-14,False,M88
A471,2015-01-14,False,M85
A471,2015-01-14,False,M84
A472,2015-01-14,False,M87
A473,2015-01-14,False,M7
A473,2015-01-14,False,M22
A474,2015-01-14,False,M89
A474,2015-01-14,False,M10
A474,2015-01-14,False,M79
A474,2015-01-14,False,M34
A475,2015-01-14,False,M96
A475,2015-01-14,False,M9
A475,2015-01-14,False,M96
A476,2015-01-14,False,M66
A477,2015-01-14,False,M52
A477,2015-01-14,False,M32
A477,2015-01-14,False,M80
A477,2015-01-14,False,M51
A477,2015-01-14,False,M67
A478,2015-01-14,False,M88
A478,2015-01-14,False,M49
A478,2015-01-14,False,M55
A479,2015-01-14,False,M87
A479,2015-01-14,False,M58
A480,2015-01-14,False,M28
A480,2015-01-14,False,M32
A481,2015-01-14,False,M84
A481,2015-01-14,False,M77
A482,2015-01-14,False,M88
A482,2015-01-14,False,M21
A483,2015-01-14,False,M33
A483,2015-01-14,False,M64
A483,2015-01-14,False,M32
A484,2015-01-14,False,M69
A484,2015-01-14,False,M84
A484,2015-01-14,False,M78
A484,2015-01-14,False,M36
A485,2015-01-14,False,M98
A485,2015-01-14,False,M43
A485,2015-01-14,False,M95
A486,2015-01-14,False,M15
A487,2015-01-14,False,M8
A487,2015-01-14,False,M37
A487,2015-01-14,False,M74
A488,2015-01-14,False,M35
A489,2015-01-14,False,M29
A489,2015-01-14,False,M1
A490,2015-01-14,False,M84
A490,2015-01-14,False,M63
A490,2015-01-14,False,M85
A491,2015-01-14,False,M90
A491,2015-01-14,False,M97
A492,2015-01-14,False,M21
A492,2015-01-14,False,M82
A492,2015-01-14,False,M88
A492,2015-01-14,False,M34
A492,2015-01-14,False,M73
A493,2015-01-14,False,M31
A493,2015-01-14,False,M24
A496,2015-01-14,False,M79
A496,2015-01-14,False,M10
A496,2015-01-14,False,M8
A497,2015-01-14,False,M89
A497,2015-01-14,False,M23
A497,2015-01-14,False,M15
A498,2015-01-14,False,M86
A498,2015-01-14,False,M4
A498,2015-01-14,False,M1
A499,2015-01-14,False,M43
A500,2015-01-14,False,M51
A500,2015-01-14,False,M81
A500,2015-01-14,False,M69
A500,2015-01-14,False,M68
A500,2015-01-14,False,M67
A500,2015-01-14,False,M87
A501,2015-01-14,False,M24
A501,2015-01-14,False,M57
A502,2015-01-14,False,M17
A503,2015-01-14,False,M63
A503,2015-01-14,False,M91
A504,2015-01-14,False,M19
A505,2015-01-14,False,M39
A505,2015-01-14,False,M8
A506,2015-01-14,False,M41
A506,2015-01-14,False,M29
A506,2015-01-14,False,M24
A507,2015-01-14,False,M8
A507,2015-01-14,False,M88
A508,2015-01-14,False,M27
A508,2015-01-14,False,M28
A508,2015-01-14,False,M67
A509,2015-01-14,False,M94
A510,2015-01-14,False,M70
A510,2015-01-14,False,M91
A511,2015-01-14,False,M27
A511,2015-01-14,False,M46
A511,2015-01-14,False,M20
A511,2015-01-14,False,M87
A511,2015-01-14,False,M18
A511,2015-01-14,False,M54
A511,2015-01-14,False,M94
A512,2015-01-14,False,M87
A512,2015-01-14,False,M97
A512,2015-01-14,False,M34
A513,2015-01-14,False,M36
A513,2015-01-14,False,M18
A513,2015-01-14,False,M95
A513,2015-01-14,False,M64
A513,2015-01-14,False,M30
A514,2015-01-14,False,M25
A514,2015-01-14,False,M54
A515,2015-01-14,False,M25
A516,2015-01-14,False,M52
A516,2015-01-14,False,M21
A516,2015-01-14,False,M98
A516,2015-01-14,False,M12
A516,2015-01-14,False,M42
A516,2015-01-14,False,M52
A517,2015-01-14,False,M25
A518,2015-01-14,False,M58
A518,2015-01-14,False,M85
A519,2015-01-14,False,M62
A519,2015-01-14,False,M36
A519,2015-01-14,False,M26
A520,2015-01-14,False,M75
A520,2015-01-14,False,M70
A520,2015-01-14,False,M5
A520,2015-01-14,False,M90
A520,2015-01-14,False,M9
A520,2015-01-14,False,M68
A521,2015-01-14,False,M5
A521,2015-01-14,False,M65
A521,2015-01-14,False,M90
A522,2015-01-14,False,M15
A523,2015-01-14,False,M38
A523,2015-01-14,False,M54
A524,2015-01-14,False,M83
A524,2015-01-14,False,M86
A524,2015-01-14,False,M46
A525,2015-01-14,False,M15
A525,2015-01-14,True,M21
A525,2015-01-14,False,M42
A527,2015-01-14,False,M99
A528,2015-01-14,False,M5
A529,2015-01-14,False,M76
A529,2015-01-14,False,M90
A529,2015-01-14,False,M73
A530,2015-01-14,False,M1
A531,2015-01-14,False,M62
A531,2015-01-14,False,M74
A532,2015-01-14,False,M77
A532,2015-01-14,False,M6
A532,2015-01-14,False,M59
A532,2015-01-14,False,M94
A532,2015-01-14,False,M51
A533,2015-01-14,False,M58
A533,2015-01-14,False,M57
A533,2015-01-14,False,M65
A534,2015-01-14,False,M97
A535,2015-01-14,False,M37
A536,2015-01-14,False,M24
A536,2015-01-14,False,M24
A536,2015-01-14,False,M53
A536,2015-01-14,False,M25
A538,2015-01-14,False,M10
A539,2015-01-14,False,M66
A540,2015-01-14,False,M58
A541,2015-01-14,False,M66
A541,2015-01-14,False,M20
A541,2015-01-14,False,M42
A542,2015-01-14,False,M3
A542,2015-01-14,False,M89
A542,2015-01-14,False,M8
A543,2015-01-14,False,M66
A543,2015-01-14,False,M46
A543,2015-01-14,False,M48
A543,2015-01-14,False,M19
A544,2015-01-14,False,M21
A545,2015-01-14,False,M13
A545,2015-01-14,False,M60
A545,2015-01-14,True,M91
A545,2015-01-14,False,M86
A545,2015-01-14,False,M68
A546,2015-01-14,False,M61
A546,2015-01-14,False,M83
A547,2015-01-14,False,M17
A547,2015-01-14,False,M88
A548,2015-01-14,False,M82
A548,2015-01-14,False,M70
A548,2015-01-14,False,M74
A549,2015-01-14,False,M69
A549,2015-01-14,False,M83
A549,2015-01-14,False,M63
A550,2015-01-14,False,M74
A550,2015-01-14,False,M0
A550,2015-01-14,False,M76
A551,2015-01-14,False,M1
A551,2015-01-14,False,M96
A552,2015-01-14,False,M9
A552,2015-01-14,False,M26
A552,2015-01-14,False,M65
A552,2015-01-14,False,M34
A552,2015-01-14,False,M28
A553,2015-01-14,False,M33
A553,2015-01-14,False,M18
A553,2015-01-14,False,M61
A554,2015-01-14,False,M67
A554,2015-01-14,False,M12
A554,2015-01-14,False,M66
A554,2015-01-14,False,M51
A555,2015-01-14,False,M1
A555,2015-01-14,False,M47
A557,2015-01-14,False,M46
A557,2015-01-14,False,M32
A557,2015-01-14,False,M44
A558,2015-01-14,False,M34
A558,2015-01-14,False,M87
A558,2015-01-14,False,M55
A558,2015-01-14,False,M30
A558,2015-01-14,False,M29
A559,2015-01-14,False,M13
A559,2015-01-14,False,M52
A559,2015-01-14,False,M54
A559,2015-01-14,False,M46
A559,2015-01-14,False,M7
A559,2015-01-14,False,M86
A560,2015-01-14,False,M42
A560,2015-01-14,False,M53
A561,2015-01-14,False,M31
A561,2015-01-14,False,M54
A562,2015-01-14,False,M57
A562,2015-01-14,False,M41
A562,2015-01-14,False,M0
A563,2015-01-14,False,M42
A563,2015-01-14,False,M3
A563,2015-01-14,False,M31
A564,2015-01-14,False,M60
A564,2015-01-14,False,M85
A564,2015-01-14,True,M28
A564,2015-01-14,False,M94
A564,2015-01-14,False,M18
A564,2015-01-14,False,M89
A565,2015-01-14,False,M39
A565,2015-01-14,False,M48
A565,2015-01-14,False,M67
A565,2015-01-14,False,M20
A566,2015-01-14,False,M67
A566,2015-01-14,False,M38
A566,2015-01-14,False,M13
A567,2015-01-14,False,M70
A567,2015-01-14,False,M21
A568,2015-01-14,False,M0
A568,2015-01-14,False,M76
A569,2015-01-14,False,M16
A569,2015-01-14,False,M33
A570,2015-01-14,False,M31
A570,2015-01-14,False,M6
A571,2015-01-14,False,M23
A571,2015-01-14,False,M83
A572,2015-01-14,False,M86
A572,2015-01-14,False,M25
A573,2015-01-14,False,M84
A573,2015-01-14,False,M53
A573,2015-01-14,False,M16
A574,2015-01-14,False,M38
A574,2015-01-14,False,M78
A574,2015-01-14,False,M51
A574,2015-01-14,False,M64
A575,2015-01-14,False,M87
A575,2015-01-14,False,M83
A576,2015-01-14,False,M40
A576,2015-01-14,False,M99
A576,2015-01-14,False,M41
A576,2015-01-14,False,M90
A576,2015-01-14,False,M26
A577,2015-01-14,False,M26
A577,2015-01-14,False,M12
A577,2015-01-14,False,M40
A577,2015-01-14,False,M25
A577,2015-01-14,False,M6
A577,2015-01-14,False,M88
A579,2015-01-14,False,M64
A579,2015-01-14,False,M58
A579,2015-01-14,False,M53
A580,2015-01-14,False,M43
A580,2015-01-14,False,M21
A580,2015-01-14,False,M57
A580,2015-01-14,False,M47
A580,2015-01-14,False,M89
A581,2015-01-14,False,M36
A581,2015-01-14,False,M66
A581,2015-01-14,False,M52
A581,2015-01-14,False,M60
A581,2015-01-14,False,M36
A582,2015-01-14,False,M12
A582,2015-01-14,False,M46
A582,2015-01-14,False,M89
A582,2015-01-14,False,M27
A583,2015-01-14,False,M29
A583,2015-01-14,False,M95
A583,2015-01-14,False,M40
A583,2015-01-14,False,M81
A583,2015-01-14,False,M24
A583,2015-01-14,False,M23
A584,2015-01-14,False,M34
A584,2015-01-14,False,M89
A584,2015-01-14,False,M35
A585,2015-01-14,False,M89
A585,2015-01-14,False,M66
A586,2015-01-14,False,M28
A586,2015-01-14,False,M76
A587,2015-01-14,False,M83
A587,2015-01-14,False,M10
A587,2015-01-14,False,M69
A587,2015-01-14,False,M35
A588,2015-01-14,False,M44
A588,2015-01-14,False,M42
A588,2015-01-14,False,M28
A589,2015-01-14,False,M54
A589,2015-01-14,False,M8
A589,2015-01-14,False,M53
A589,2015-01-14,False,M76
A589,2015-01-14,False,M95
A590,2015-01-14,False,M44
A591,2015-01-14,False,M29
A591,2015-01-14,False,M45
A591,2015-01-14,False,M20
A592,2015-01-14,False,M59
A592,2015-01-14,False,M55
A593,2015-01-14,False,M12
A594,2015-01-14,False,M70
A594,2015-01-14,False,M43
A594,2015-01-14,False,M15
A594,2015-01-14,False,M20
A594,2015-01-14,False,M0
A594,2015-01-14,False,M61
A595,2015-01-14,False,M55
A595,2015-01-14,False,M20
A595,2015-01-14,False,M85
A595,2015-01-14,False,M17
A596,2015-01-14,False,M28
A596,2015-01-14,False,M45
A596,2015-01-14,False,M91
A597,2015-01-14,False,M55
A597,2015-01-14,False,M71
A597,2015-01-14,False,M23
A597,2015-01-14,False,M48
A597,2015-01-14,False,M86
A597,2015-01-14,False,M67
A598,2015-01-14,False,M78
A598,2015-01-14,False,M78
A598,2015-01-14,False,M26
A598,2015-01-14,False,M95
A599,2015-01-14,False,M41
A599,2015-01-14,False,M44
A600,2015-01-14,False,M23
A600,2015-01-14,False,M28
A601,2015-01-14,False,M0
A601,2015-01-14,False,M76
A601,2015-01-14,False,M36
A601,2015-01-14,False,M83
A601,2015-01-14,False,M6
A602,2015-01-14,False,M62
A602,2015-01-14,False,M11
A603,2015-01-14,False,M49
A603,2015-01-14,False,M44
A603,2015-01-14,False,M42
A603,2015-01-14,False,M54
A603,2015-01-14,False,M55
A604,2015-01-14,False,M76
A604,2015-01-14,False,M49
A604,2015-01-14,False,M48
A604,2015-01-14,False,M68
A605,2015-01-14,False,M78
A606,2015-01-14,False,M81
A607,2015-01-14,False,M61
A607,2015-01-14,False,M54
A607,2015-01-14,False,M62
A608,2015-01-14,True,M11
A608,2015-01-14,False,M2
A608,2015-01-14,False,M65
A608,2015-01-14,False,M10
A608,2015-01-14,False,M77
A608,2015-01-14,False,M15
A608,2015-01-14,False,M98
A609,2015-01-14,False,M86
A609,2015-01-14,False,M6
A609,2015-01-14,False,M60
A609,2015-01-14,False,M87
A610,2015-01-14,False,M36
A610,2015-01-14,False,M52
A610,2015-01-14,False,M63
A611,2015-01-14,False,M37
A611,2015-01-14,False,M35
A612,2015-01-14,False,M69
A612,2015-01-14,False,M29
A612,2015-01-14,False,M96
A612,2015-01-14,False,M7
A612,2015-01-14,False,M16
A613,2015-01-14,False,M76
A613,2015-01-14,False,M17
A613,2015-01-14,False,M30
A613,2015-01-14,False,M50
A614,2015-01-14,False,M77
A614,2015-01-14,False,M34
A615,2015-01-14,False,M62
A615,2015-01-14,False,M21
A616,2015-01-14,False,M70
A616,2015-01-14,False,M76
A616,2015-01-14,False,M2
A616,2015-01-14,False,M46
A616,2015-01-14,False,M31
A617,2015-01-14,False,M55
A617,2015-01-14,False,M34
A617,2015-01-14,False,M23
A618,2015-01-14,False,M42
A618,2015-01-14,False,M50
A618,2015-01-14,False,M28
A618,2015-01-14,False,M89
A618,2015-01-14,False,M86
A619,2015-01-14,False,M28
A619,2015-01-14,False,M69
A619,2015-01-14,False,M19
A619,2015-01-14,False,M30
A620,2015-01-14,False,M39
A620,2015-01-14,False,M10
A621,2015-01-14,False,M81
A621,2015-01-14,False,M11
A622,2015-01-14,False,M20
A622,2015-01-14,False,M97
A622,2015-01-14,False,M69
A622,2015-01-14,False,M61
